공고명 (title),주관기관 (agency),기관구분 (agencyType),공고유형 (category),접수시작 KST (applyStartAt),접수마감 KST (applyEndAt),접수중 (isActive),지원대상 (applicantTypes),대상지역 (targetRegions),대상업종 (targetIndustries),업력하한 (minBusinessYears),업력상한 (maxBusinessYears),종업원수상한 (maxEmployees),연매출상한 (maxRevenue),지원금하한 (amountMin),지원금상한 (amountMax),요구인증 (requiredCertifications),대표자연령하한 (minAge),대표자연령상한 (maxAge),법인한정 (corporationOnly),반복여부 (recurrence),요약 (summary),지원자격 원문 (applyTargetDetail),제외대상 원문 (excludeTarget),공고원문 URL (sourceUrl),수집출처 (sourceApi),원본 공고번호 (externalId),적재일시 KST (createdAt),갱신일시 KST (updatedAt),내부 식별자 (id),원문 지역 (raw.rawRegion),원문 공고유형 (raw.rawCategory),원문 지원대상 (raw.rawApplyTarget),원문 업력 (raw.rawBusinessYears),원문 대상연령 (raw.targetAge),원문 담당부서 (raw.department),원문 연락처 (raw.contact),원문 우대사항 (raw.preferential),통합공고 여부 (raw.integratedNotice)
2026년 서울 기후테크 기업 및 예비창업자를 위한 멘토링 지원사업 안내,서울기후테크산업지원센터장,공공기관(public),교육·멘토링(education),2026-07-07 00:00,2026-12-31 23:59,Y,예비창업자(preliminary) | 개인사업자(individual) | 법인(corporate),서울,,,10,,,,,,20,,,단발(once),국가녹색기술연구소 서울기후테크산업지원센터는 서울시 내 중소기업 및 예비창업자를 위하여 다음과 같이 다양한 전문가 풀을 활용한 맞춤형 멘토링을 무료로 진행하고자 합니다. 많은 참여 부탁드립니다.,"서울시 소재 녹색분야 중소기업 및 예비창업자
① 「중소기업기본법」 제2조의 중소기업으로서, 본사 또는 지사 (예비창업자의 경우 주소지) 의 서울시 소재
② 기업 보유 기술 혹은 아이디어가 기후기술 38 대 분류체계에 포함되어야 하며, 기획 (개발)/ 판매 중인 제품(기술)의 에너지 절감, 온실가스 저감 등 환경 관련성 필요",,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178445,kstartup,178445,2026-08-20 18:24,2026-08-21 20:53,0b206b48-8594-444f-99b9-07d29dffd366,서울,멘토링ㆍ컨설팅ㆍ교육,"대학생,일반인,연구기관,일반기업,1인 창조기업","예비창업자,1년미만,2년미만,3년미만,5년미만,7년미만,10년미만","만 20세 이상 ~ 만 39세 이하,만 40세 이상",서울기후테크산업지원센터,0262610884,,N
[제주창조경제혁신센터]「상시매칭 오픈이노베이션 플랫폼」수요기업 및 스타트업 상시 모집,제주창조경제혁신센터,공공기관(public),사업화자금(funding),2026-07-01 00:00,2026-12-31 23:59,Y,개인사업자(individual) | 법인(corporate),,,,10,,,,,,,,,단발(once),"제주창조경제혁신센터는 상시형 오픈이노베이션 플랫폼을 통해 대·중견기업, 공공기관, 스타트업이 상시로 연결되는 협업 생태계를 구축하고 있습니다. 혁신 기술을 보유한 스타트업과 새로운 협업 파트너를 찾는 수요기업이라면 「상시매칭 오픈이노베이션 플랫폼」에 참여하여 새로운 협업과 성장의 기회를 만나보시기 바랍니다.","국내·외 대기업(CVC 포함), 중견기업, 공공기관 및 스타트업",※ 예비창업자 신청 불가,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178489,kstartup,178489,2026-08-20 18:24,2026-08-21 20:53,08af0254-f646-455d-9109-162a598b863d,전국,사업화,"연구기관,일반기업,1인 창조기업","1년미만,2년미만,3년미만,5년미만,7년미만,10년미만","만 20세 미만,만 20세 이상 ~ 만 39세 이하,만 40세 이상",혁신스케일업팀,0647101922,,N
[안양대학교 창업보육센터] 2026년 하반기 신규 입주기업 모집,안양대학교 창업보육센터,공공기관(public),입주공간(space),2026-07-15 00:00,2026-12-31 23:59,Y,예비창업자(preliminary) | 개인사업자(individual) | 법인(corporate),경기,,,7,,,,,,20,,,단발(once),안양대학교 창업보육센터에서는 우수한 기술 및 아이디어를 보유한 초기창업기업 및 예비창업자의 발굴·육성을 위하여 다음과 같이 입주기업을 모집하오니 많은 신청 바랍니다.,"￭ 예비창업자(입주 후 6개월 이내 사업자 등록이 가능한 자)
￭ 창업 7년 미만 창업자(개인 또는 법인사업자)
￭ 입주 후 사업장 본점 소재지를 본교 창업보육센터로 이전 가능한 자
￭ 초기창업기업(3년 미만 창업자) 우대
￭ 벤처기업, 장애인기업, 사회적기업, 여성기업, 제대군인 기업 우대
￭ ICT 융합, AI·AX 관련 분야 우대
￭ 본교 학생 창업 또는 교원 창업자 우대","￭ 중소기업창업지원법시행령 제4조에서 정하는 지원 제외 업종
(숙박 및 음식점업, 금융 및 보험업, 부동산업, 기타 개인 서비스업 등)
￭ 금융기관으로부터 불량거래자로 규제 중인 자
￭ 폐수, 소음, 진동 등 공해 다발 업종
￭ 기타 지원사업 목적에 부적합하다고 인정되는 경우",https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178527,kstartup,178527,2026-08-20 18:24,2026-08-21 20:53,3f7b6687-6735-4837-98cb-765f6977d5fb,경기,시설ㆍ공간ㆍ보육,"대학생,일반인,일반기업,1인 창조기업","예비창업자,1년미만,2년미만,3년미만,5년미만,7년미만","만 20세 이상 ~ 만 39세 이하,만 40세 이상",창업보육센터,0314653006,,Y
2026년 WEROUND 공유형 공간 신규 입주기업 상시 모집,서강대학교 판교캠퍼스사업단,공공기관(public),입주공간(space),2026-07-22 00:00,2026-12-31 23:59,Y,예비창업자(preliminary) | 개인사업자(individual) | 법인(corporate),,,,10,,,,,,,,,단발(once),"2026년 WEROUND 공유형 공간 신규 입주기업 상시 모집을 다음과 같이 공고하오니, 관심있는 기업들의 많은 신청바랍니다.","기술기반 아이템을 보유한 예비~창업 7년 이내 스타트업
※ 신산업 창업 분야에 관한 규정 제3조 1항에 따라 신산업 창업 분야는 창업 10년 이내",,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178636,kstartup,178636,2026-08-20 18:24,2026-08-21 20:53,5ac2a1e5-132d-457f-85b8-4377f0787e2d,전국,시설ㆍ공간ㆍ보육,"대학생,일반인,대학,연구기관,일반기업,1인 창조기업","예비창업자,1년미만,2년미만,3년미만,5년미만,7년미만,10년미만","만 20세 미만,만 20세 이상 ~ 만 39세 이하,만 40세 이상",판교캠퍼스사업단,03180239625,,N
2026 명지전문대학 MJC 창업보육(Ⅰ)센터 신규 입주기업 상시모집 안내,명지전문대학,공공기관(public),입주공간(space),2026-08-07 00:00,2026-12-31 23:59,Y,예비창업자(preliminary) | 개인사업자(individual) | 법인(corporate),서울,,,10,,,,,,20,,,단발(once),명지전문대학 창업보육센터에서는 기술 집약형 유망 중소·벤처기업을 목표로 하는 참신한 벤처마인드를 갖춘 예비창업자 및 창업초기 사업자를 다음과 같이 모집하오니 많은 신청바랍니다.," 모집대상 : 창업 후 10년 이내의 중소ㆍ벤처기업(공고일 기준) 및 예비창업자
 모집분야 : AI, 전기전자, 정보통신, S/W, 유통, 물류, 광고, 디자인, 콘텐츠 등
 우대사항 
 - 본교 재학생 및 졸업생(창업동아리 포함) 창업기업
 - 교원 창업기업 또는 기술이전 기반 기업
 - AI·디지털전환(DX) 기반 기술·서비스를 보유하고 사업화 및 고용·매출 창출이 기대되는 기업","- 신용불량자 또는 휴․폐업중인 자
 - 소음․진동․폐수․악취 등의 공해를 유발하는 자 또는 업종
 - 기타 보육사업의 목적에 부적합하다고 인정되는 경우",https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178835,kstartup,178835,2026-08-20 18:24,2026-08-21 20:53,93205866-f41d-4c04-83c9-f214378da289,서울,시설ㆍ공간ㆍ보육,"대학생,일반인,대학,연구기관,일반기업,1인 창조기업","예비창업자,1년미만,2년미만,3년미만,5년미만,7년미만,10년미만","만 20세 이상 ~ 만 39세 이하,만 40세 이상",산학협력팀,023003856,,N
한동 알럼나이 파운더스 - 한동대 출신 창업가를 찾습니다!,포항연합기술지주,민간(private),경진대회·행사(contest),2026-08-10 00:00,2026-12-31 23:59,Y,예비창업자(preliminary) | 개인사업자(individual) | 법인(corporate),,,,10,,,,,,,,,단발(once),한동대학교 출신 창업가를 찾습니다! 창업가 DB 구축을 통해 투자·보육·사업화·네트워크 연계를 지원합니다.,"한동대학교 출신(학사,석사,박사, 졸업, 재학 누구나) 창업자(예비/초기/폐업 포함)",,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178850,kstartup,178850,2026-08-20 18:24,2026-08-21 20:53,afedd335-7f22-47c8-b986-4147827751a7,전국,행사ㆍ네트워크,"청소년,대학생,일반인,대학,연구기관,일반기업,1인 창조기업","예비창업자,1년미만,2년미만,3년미만,5년미만,7년미만,10년미만","만 20세 미만,만 20세 이상 ~ 만 39세 이하,만 40세 이상",전략기획실,0542603091,,N
[성남 식품제조 소공인특화지원센터] 촬영스튜디오 대관 및 사용자 모집,성남산업진흥원,공공기관(public),입주공간(space),2026-02-01 00:00,2027-01-31 23:59,Y,예비창업자(preliminary) | 개인사업자(individual) | 법인(corporate),경기,,,10,,,,,,,,,단발(once),"안녕하세요.
성남산업진흥원 (성남 식품제조 소공인특화지원센터)입니다.
촬영 스튜디오 대관 및 사용자를  모집하오니 많은 관심과 참여바랍니다.",성남시 식품제조 소공인,"아래의 내용에 1개 이상 해당하는 경우는 신청 및 지원 불가
① (참여제한) 정부·지자체, 공공기관 등으로부터 참여 제한 중인 경우
② (중복참여) 유관기관 지원사업 기수혜 및 수혜중인 자는 참여제한
③ (세금체납) 4대보험, 국세·지방세 체납, 행정처분을 받은 경우
④ (부도/휴‧폐업) 기업의 부도, 휴·폐업 중인 경우
⑤ (서류 허위제출) 사업 참여를 위해 제출한 서류가 허위로 판명된 경우",https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=176085,kstartup,176085,2026-08-20 18:25,2026-08-21 20:53,92acdaa3-c42d-496f-a251-c2ff43d939a5,경기,시설ㆍ공간ㆍ보육,"청소년,대학생,일반인,대학,연구기관,일반기업,1인 창조기업","예비창업자,1년미만,2년미만,3년미만,5년미만,7년미만,10년미만","만 20세 미만,만 20세 이상 ~ 만 39세 이하,만 40세 이상",혁신성장부 &#40;성남 식품제조 소공인특화지원센터&#41;,0317502872,,N
경남 수도권 투자유치 거점센터 (G-Space@TIPS) 2026 G-Demoday&G-Mentoring day,제피러스랩,민간(private),입주공간(space),2026-04-09 00:00,2027-01-31 23:59,Y,예비창업자(preliminary) | 개인사업자(individual) | 법인(corporate),경남,,,10,,,,,,20,,,단발(once),"경남 스타트업의 수도권 투자유치 및 스케일업을 지원하기 위한 「2026 G-Space@TIPS G-Demoday & G-Mentoring day」 참여기업 모집을 다음과 같이 공고하오니,  투자유치 및 사업 고도화를 희망하는 기업의 많은 신청 바랍니다.","- 수도권 진출 및 투자유치 희망 경상남도 소재 업력 7년 이내 스타트업 (초격차 분야 스타트업은 업력 10년 이내까지 신청 가능)
- 본사/지점/사업장을 경상남도에 이전/설립 예정인 타지역 기업
- 요건을 충족하는 지역의 예비창업자(팀)

[초격차 분야 10개]
① 시스템반도체 ② 바이오·헬스 ③ 미래 모빌리티 ④ 친환경·에너지 ⑤ 로봇
⑥ 빅데이터·AI  ⑦ 사이버보안·네트워크 ⑧ 우주항공·해양 ⑨ 차세대원전 ⑩ 양자기술",,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=177113,kstartup,177113,2026-08-20 18:25,2026-08-21 20:53,c5d22ada-a69d-4f0d-94b4-ec02a9db05e5,경남,시설ㆍ공간ㆍ보육,"대학생,일반인,대학,연구기관,일반기업,1인 창조기업","예비창업자,1년미만,2년미만,3년미만,5년미만,7년미만,10년미만","만 20세 이상 ~ 만 39세 이하,만 40세 이상",서울팀,07088713892,,Y
[LH한국토지주택공사] 판교제2테크노밸리 기업지원허브 업무지원시설  선착순 수의계약 공고,한국토지주택공사,공공기관(public),입주공간(space),2026-06-02 00:00,2027-05-29 23:59,Y,예비창업자(preliminary) | 개인사업자(individual) | 법인(corporate),경기,,,10,,,,,,,,,단발(once),LH 한국토지주택공사 경기남부지역본부에서 판교 제2테크노밸리 기업지원허브 업무지원시설 임대 입점기업을 모집하오니 많은 관심과 참여 부탁드립니다.,"금회 공급하는 업무지원시설은 입주자모집공고일 현재 아래 업종 및 기관에 한하여 공급합니다.
- 금융(은행, 보증기금등), 창업·경영컨설팅, 특허, 법률, 회계서비스업, 마케팅
- 「중소기업창업 지원법」제32조에 따른 대학 내 창업지원 전담 조직을 갖춘 대학교
-「벤처투자 촉진에 관한 법률」제2조제9호 및 제10호에 따른 창업기획자(액셀러레이터) 및 벤처투자회사",,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=177944,kstartup,177944,2026-08-20 18:24,2026-08-21 20:53,7a5de5e2-8295-4d57-be1d-5510f69fc1e6,경기,시설ㆍ공간ㆍ보육,"일반인,대학,연구기관,일반기업,1인 창조기업","예비창업자,1년미만,2년미만,3년미만,5년미만,7년미만,10년미만","만 20세 미만,만 20세 이상 ~ 만 39세 이하,만 40세 이상",임대공급운영1팀,0312508269,,N
2026년 ICT혁신센터 입주기업 모집공고(상시),(재)충북과학기술혁신원,공공기관(public),입주공간(space),2026-05-04 00:00,2027-12-31 23:59,Y,예비창업자(preliminary) | 개인사업자(individual) | 법인(corporate),,,,7,,,,,,,,,단발(once),"(재)충북과학기술혁신원은 충주시의 신성장산업육성 및 창업생태계 구축 등 지역산업 경쟁력 향상을 위해 중소·벤처기업을 대상으로 「ICT혁신센터」의 입주기업을 모집합니다.
입주를 희망하는 기업들의 많은 신청 바랍니다.","❍ 신청대상
• 지식기반, 정보통신(IT), 생명공학(BT)와 관련된 벤처‧중소기업
• IT‧BT 관련 대기업의 지사 또는 부설연구소",,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=177493,kstartup,177493,2026-08-20 18:25,2026-08-21 20:53,9569962f-407b-42c7-beb0-b6b3c2d5e61e,전국,시설ㆍ공간ㆍ보육,"청소년,대학생,일반인,대학,연구기관,일반기업,1인 창조기업","예비창업자,1년미만,2년미만,3년미만,5년미만,7년미만","만 20세 미만,만 20세 이상 ~ 만 39세 이하,만 40세 이상",북부권 혁신지원센터 경영기획팀,0438522893,,N
부산글로벌테크비즈센터 입주기관(기업) 모집공고(수시모집),연구개발특구진흥재단,공공기관(public),입주공간(space),2026-04-20 00:00,2028-04-30 23:59,Y,개인사업자(individual) | 법인(corporate),부산,,,10,,,,,,,,,단발(once),"부산글로벌테크비즈센터에 입주하여 연구개발특구 기술사업화 촉진, 지역경제 활성화 및 국가과학기술 경쟁력 창출에 기여할 입주 희망자를 모집하오니 다음 내용을 참고하시어 신청하여 주시기 바랍니다.","연구개발특구의 육성에 관한 특별법 제34조 및 과학기술정보통신부 고시에 따른 부산연구개발특구 R&D융합지구(미음일반산업단지)의 입주 허용 업종을 영위하는 기관(기업)
※ 입주 허용 업종은 [붙임 3] 참조","도금 및 도장업종, 입주가능업종 중 생산공정 단계별「악취방지법」에 의한 지정악취물질과 「대기환경보전법」에 의한 특정대기유해물질, 「수질 및 수생태계 보전에 관한 법률」에 의한 특정수질유해물질의 배출이 예상되는 경우는 입주를 제한함",https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=177241,kstartup,177241,2026-08-20 18:25,2026-08-21 20:53,219704ca-22d4-4017-9e92-106e3c4295f2,부산,시설ㆍ공간ㆍ보육,"대학,연구기관,일반기업,1인 창조기업","1년미만,2년미만,3년미만,5년미만,7년미만,10년미만","만 20세 미만,만 20세 이상 ~ 만 39세 이하,만 40세 이상",부산본부 기획경영실,0512934855,,N
민간기업 분야 우수인재 특별귀화 추천 신청 모집 공고  (Announcement on the Call for Applications for  Recommendation for Special Naturalization of Outstanding  Private-Sector Talent),중소벤처기업부 장관,공공기관(public),사업화자금(funding),2026-02-11 00:00,2030-12-31 23:59,Y,예비창업자(preliminary) | 개인사업자(individual) | 법인(corporate),,,,10,,,,,,,,,단발(once),"한국경제에 기여할 글로벌 우수 인재를 발굴하여 유치하기 위하여 다음과 같이 민간기업 분야의 특별귀화 추천 신청자를 모집합니다.
(In order to identify and attract outstanding global talent that will contribute to the Korean economy, applications are invited from candidates in the private sector for recommendation for special naturalization, as follows.)","특별귀화 희망자로서 분야별 특별귀화 기본요건을 충족한 자 
(A person who seeks special naturalization and meets the basic eligibility requirements for special naturalization in the relevant field)",,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=176286,kstartup,176286,2026-08-20 18:25,2026-08-21 20:53,2be98998-5631-42ad-8b79-15a4a755bf6e,전국,사업화,"청소년,대학생,일반인,대학,연구기관,일반기업,1인 창조기업","예비창업자,1년미만,2년미만,3년미만,5년미만,7년미만,10년미만","만 20세 미만,만 20세 이상 ~ 만 39세 이하,만 40세 이상",글로벌허브실,0234407346,,N
